source,target,relationship,weight
claimant:CLT0109,claim:CLM00203,FILED,1.0
claim:CLM00203,policy:POL0117,COVERED_BY,1.0
claim:CLM00203,vehicle:VEH0085,ASSOCIATED_WITH,1.0
claim:CLM00203,provider:PRV018,INVOLVES,1.0
claim:CLM00203,invoice:INV00197,HAS,1.0
claim:CLM00203,location:surat,OCCURRED_AT,1.0
claimant:CLT0015,claim:CLM00204,FILED,1.0
claim:CLM00204,policy:POL0025,COVERED_BY,1.0
claim:CLM00204,vehicle:VEH0057,ASSOCIATED_WITH,1.0
claim:CLM00204,provider:PRV001,INVOLVES,1.0
claim:CLM00204,invoice:INV00088,HAS,1.0
claim:CLM00204,location:pune,OCCURRED_AT,1.0
claimant:CLT0090,claim:CLM00205,FILED,1.0
claim:CLM00205,policy:POL0028,COVERED_BY,1.0
claim:CLM00205,vehicle:VEH0012,ASSOCIATED_WITH,1.0
claim:CLM00205,provider:PRV006,INVOLVES,1.0
claim:CLM00205,invoice:INV00127,HAS,1.0
claim:CLM00205,location:delhi,OCCURRED_AT,1.0
claimant:CLT0033,claim:CLM00206,FILED,1.0
claim:CLM00206,policy:POL0051,COVERED_BY,1.0
claim:CLM00206,vehicle:VEH0049,ASSOCIATED_WITH,1.0
claim:CLM00206,provider:PRV004,INVOLVES,1.0
claim:CLM00206,invoice:INV00219,HAS,1.0
claim:CLM00206,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0014,claim:CLM00207,FILED,1.0
claim:CLM00207,policy:POL0107,COVERED_BY,1.0
claim:CLM00207,vehicle:VEH0012,ASSOCIATED_WITH,1.0
claim:CLM00207,provider:PRV021,INVOLVES,1.0
claim:CLM00207,invoice:INV00215,HAS,1.0
claim:CLM00207,location:pune,OCCURRED_AT,1.0
claimant:CLT0064,claim:CLM00208,FILED,1.0
claim:CLM00208,policy:POL0002,COVERED_BY,1.0
claim:CLM00208,vehicle:VEH0013,ASSOCIATED_WITH,1.0
claim:CLM00208,provider:PRV018,INVOLVES,1.0
claim:CLM00208,invoice:INV00111,HAS,1.0
claim:CLM00208,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0089,claim:CLM00209,FILED,1.0
claim:CLM00209,policy:POL0045,COVERED_BY,1.0
claim:CLM00209,vehicle:VEH0033,ASSOCIATED_WITH,1.0
claim:CLM00209,provider:PRV004,INVOLVES,1.0
claim:CLM00209,invoice:INV00100,HAS,1.0
claim:CLM00209,location:pune,OCCURRED_AT,1.0
claimant:CLT0054,claim:CLM00210,FILED,1.0
claim:CLM00210,policy:POL0064,COVERED_BY,1.0
claim:CLM00210,vehicle:VEH0071,ASSOCIATED_WITH,1.0
claim:CLM00210,provider:PRV013,INVOLVES,1.0
claim:CLM00210,invoice:INV00088,HAS,1.0
claim:CLM00210,location:surat,OCCURRED_AT,1.0
claimant:CLT0053,claim:CLM00211,FILED,1.0
claim:CLM00211,policy:POL0132,COVERED_BY,1.0
claim:CLM00211,vehicle:VEH0077,ASSOCIATED_WITH,1.0
claim:CLM00211,provider:PRV023,INVOLVES,1.0
claim:CLM00211,invoice:INV00141,HAS,1.0
claim:CLM00211,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0026,claim:CLM00212,FILED,1.0
claim:CLM00212,policy:POL0054,COVERED_BY,1.0
claim:CLM00212,vehicle:VEH0075,ASSOCIATED_WITH,1.0
claim:CLM00212,provider:PRV022,INVOLVES,1.0
claim:CLM00212,invoice:INV00089,HAS,1.0
claim:CLM00212,location:delhi,OCCURRED_AT,1.0
claimant:CLT0091,claim:CLM00213,FILED,1.0
claim:CLM00213,policy:POL0030,COVERED_BY,1.0
claim:CLM00213,vehicle:VEH0091,ASSOCIATED_WITH,1.0
claim:CLM00213,provider:PRV018,INVOLVES,1.0
claim:CLM00213,invoice:INV00123,HAS,1.0
claim:CLM00213,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0113,claim:CLM00214,FILED,1.0
claim:CLM00214,policy:POL0109,COVERED_BY,1.0
claim:CLM00214,vehicle:VEH0004,ASSOCIATED_WITH,1.0
claim:CLM00214,provider:PRV017,INVOLVES,1.0
claim:CLM00214,invoice:INV00028,HAS,1.0
claim:CLM00214,location:surat,OCCURRED_AT,1.0
claimant:CLT0097,claim:CLM00215,FILED,1.0
claim:CLM00215,policy:POL0042,COVERED_BY,1.0
claim:CLM00215,vehicle:VEH0074,ASSOCIATED_WITH,1.0
claim:CLM00215,provider:PRV022,INVOLVES,1.0
claim:CLM00215,invoice:INV00065,HAS,1.0
claim:CLM00215,location:pune,OCCURRED_AT,1.0
claimant:CLT0046,claim:CLM00216,FILED,1.0
claim:CLM00216,policy:POL0116,COVERED_BY,1.0
claim:CLM00216,vehicle:VEH0027,ASSOCIATED_WITH,1.0
claim:CLM00216,provider:PRV020,INVOLVES,1.0
claim:CLM00216,invoice:INV00173,HAS,1.0
claim:CLM00216,location:pune,OCCURRED_AT,1.0
claimant:CLT0031,claim:CLM00217,FILED,1.0
claim:CLM00217,policy:POL0131,COVERED_BY,1.0
claim:CLM00217,vehicle:VEH0074,ASSOCIATED_WITH,1.0
claim:CLM00217,provider:PRV023,INVOLVES,1.0
claim:CLM00217,invoice:INV00171,HAS,1.0
claim:CLM00217,location:surat,OCCURRED_AT,1.0
claimant:CLT0071,claim:CLM00218,FILED,1.0
claim:CLM00218,policy:POL0014,COVERED_BY,1.0
claim:CLM00218,vehicle:VEH0004,ASSOCIATED_WITH,1.0
claim:CLM00218,provider:PRV024,INVOLVES,1.0
claim:CLM00218,invoice:INV00065,HAS,1.0
claim:CLM00218,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0117,claim:CLM00219,FILED,1.0
claim:CLM00219,policy:POL0095,COVERED_BY,1.0
claim:CLM00219,vehicle:VEH0051,ASSOCIATED_WITH,1.0
claim:CLM00219,provider:PRV025,INVOLVES,1.0
claim:CLM00219,invoice:INV00186,HAS,1.0
claim:CLM00219,location:surat,OCCURRED_AT,1.0
claimant:CLT0024,claim:CLM00220,FILED,1.0
claim:CLM00220,policy:POL0045,COVERED_BY,1.0
claim:CLM00220,vehicle:VEH0031,ASSOCIATED_WITH,1.0
claim:CLM00220,provider:PRV013,INVOLVES,1.0
claim:CLM00220,invoice:INV00011,HAS,1.0
claim:CLM00220,location:surat,OCCURRED_AT,1.0
claimant:CLT0075,claim:CLM00221,FILED,1.0
claim:CLM00221,policy:POL0066,COVERED_BY,1.0
claim:CLM00221,vehicle:VEH0002,ASSOCIATED_WITH,1.0
claim:CLM00221,provider:PRV011,INVOLVES,1.0
claim:CLM00221,invoice:INV00120,HAS,1.0
claim:CLM00221,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0100,claim:CLM00222,FILED,1.0
claim:CLM00222,policy:POL0078,COVERED_BY,1.0
claim:CLM00222,vehicle:VEH0126,ASSOCIATED_WITH,1.0
claim:CLM00222,provider:PRV019,INVOLVES,1.0
claim:CLM00222,invoice:INV00141,HAS,1.0
claim:CLM00222,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0024,claim:CLM00223,FILED,1.0
claim:CLM00223,policy:POL0134,COVERED_BY,1.0
claim:CLM00223,vehicle:VEH0018,ASSOCIATED_WITH,1.0
claim:CLM00223,provider:PRV017,INVOLVES,1.0
claim:CLM00223,invoice:INV00041,HAS,1.0
claim:CLM00223,location:surat,OCCURRED_AT,1.0
claimant:CLT0029,claim:CLM00224,FILED,1.0
claim:CLM00224,policy:POL0055,COVERED_BY,1.0
claim:CLM00224,vehicle:VEH0085,ASSOCIATED_WITH,1.0
claim:CLM00224,provider:PRV011,INVOLVES,1.0
claim:CLM00224,invoice:INV00093,HAS,1.0
claim:CLM00224,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0072,claim:CLM00225,FILED,1.0
claim:CLM00225,policy:POL0003,COVERED_BY,1.0
claim:CLM00225,vehicle:VEH0030,ASSOCIATED_WITH,1.0
claim:CLM00225,provider:PRV022,INVOLVES,1.0
claim:CLM00225,invoice:INV00089,HAS,1.0
claim:CLM00225,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0006,claim:CLM00226,FILED,1.0
claim:CLM00226,policy:POL0083,COVERED_BY,1.0
claim:CLM00226,vehicle:VEH0098,ASSOCIATED_WITH,1.0
claim:CLM00226,provider:PRV004,INVOLVES,1.0
claim:CLM00226,invoice:INV00099,HAS,1.0
claim:CLM00226,location:delhi,OCCURRED_AT,1.0
claimant:CLT0066,claim:CLM00227,FILED,1.0
claim:CLM00227,policy:POL0131,COVERED_BY,1.0
claim:CLM00227,vehicle:VEH0115,ASSOCIATED_WITH,1.0
claim:CLM00227,provider:PRV016,INVOLVES,1.0
claim:CLM00227,invoice:INV00012,HAS,1.0
claim:CLM00227,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0013,claim:CLM00228,FILED,1.0
claim:CLM00228,policy:POL0043,COVERED_BY,1.0
claim:CLM00228,vehicle:VEH0002,ASSOCIATED_WITH,1.0
claim:CLM00228,provider:PRV021,INVOLVES,1.0
claim:CLM00228,invoice:INV00017,HAS,1.0
claim:CLM00228,location:delhi,OCCURRED_AT,1.0
claimant:CLT0107,claim:CLM00229,FILED,1.0
claim:CLM00229,policy:POL0027,COVERED_BY,1.0
claim:CLM00229,vehicle:VEH0053,ASSOCIATED_WITH,1.0
claim:CLM00229,provider:PRV018,INVOLVES,1.0
claim:CLM00229,invoice:INV00213,HAS,1.0
claim:CLM00229,location:pune,OCCURRED_AT,1.0
claimant:CLT0096,claim:CLM00230,FILED,1.0
claim:CLM00230,policy:POL0040,COVERED_BY,1.0
claim:CLM00230,vehicle:VEH0007,ASSOCIATED_WITH,1.0
claim:CLM00230,provider:PRV015,INVOLVES,1.0
claim:CLM00230,invoice:INV00184,HAS,1.0
claim:CLM00230,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0074,claim:CLM00231,FILED,1.0
claim:CLM00231,policy:POL0059,COVERED_BY,1.0
claim:CLM00231,vehicle:VEH0067,ASSOCIATED_WITH,1.0
claim:CLM00231,provider:PRV014,INVOLVES,1.0
claim:CLM00231,invoice:INV00100,HAS,1.0
claim:CLM00231,location:surat,OCCURRED_AT,1.0
claimant:CLT0050,claim:CLM00232,FILED,1.0
claim:CLM00232,policy:POL0031,COVERED_BY,1.0
claim:CLM00232,vehicle:VEH0002,ASSOCIATED_WITH,1.0
claim:CLM00232,provider:PRV021,INVOLVES,1.0
claim:CLM00232,invoice:INV00185,HAS,1.0
claim:CLM00232,location:pune,OCCURRED_AT,1.0
claimant:CLT0090,claim:CLM00233,FILED,1.0
claim:CLM00233,policy:POL0019,COVERED_BY,1.0
claim:CLM00233,vehicle:VEH0092,ASSOCIATED_WITH,1.0
claim:CLM00233,provider:PRV017,INVOLVES,1.0
claim:CLM00233,invoice:INV00028,HAS,1.0
claim:CLM00233,location:delhi,OCCURRED_AT,1.0
claimant:CLT0037,claim:CLM00234,FILED,1.0
claim:CLM00234,policy:POL0113,COVERED_BY,1.0
claim:CLM00234,vehicle:VEH0098,ASSOCIATED_WITH,1.0
claim:CLM00234,provider:PRV013,INVOLVES,1.0
claim:CLM00234,invoice:INV00211,HAS,1.0
claim:CLM00234,location:pune,OCCURRED_AT,1.0
claimant:CLT0018,claim:CLM00235,FILED,1.0
claim:CLM00235,policy:POL0101,COVERED_BY,1.0
claim:CLM00235,vehicle:VEH0076,ASSOCIATED_WITH,1.0
claim:CLM00235,provider:PRV021,INVOLVES,1.0
claim:CLM00235,invoice:INV00037,HAS,1.0
claim:CLM00235,location:pune,OCCURRED_AT,1.0
claimant:CLT0071,claim:CLM00236,FILED,1.0
claim:CLM00236,policy:POL0037,COVERED_BY,1.0
claim:CLM00236,vehicle:VEH0032,ASSOCIATED_WITH,1.0
claim:CLM00236,provider:PRV002,INVOLVES,1.0
claim:CLM00236,invoice:INV00002,HAS,1.0
claim:CLM00236,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0040,claim:CLM00237,FILED,1.0
claim:CLM00237,policy:POL0054,COVERED_BY,1.0
claim:CLM00237,vehicle:VEH0089,ASSOCIATED_WITH,1.0
claim:CLM00237,provider:PRV007,INVOLVES,1.0
claim:CLM00237,invoice:INV00106,HAS,1.0
claim:CLM00237,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0024,claim:CLM00238,FILED,1.0
claim:CLM00238,policy:POL0057,COVERED_BY,1.0
claim:CLM00238,vehicle:VEH0065,ASSOCIATED_WITH,1.0
claim:CLM00238,provider:PRV007,INVOLVES,1.0
claim:CLM00238,invoice:INV00030,HAS,1.0
claim:CLM00238,location:surat,OCCURRED_AT,1.0
claimant:CLT0083,claim:CLM00239,FILED,1.0
claim:CLM00239,policy:POL0019,COVERED_BY,1.0
claim:CLM00239,vehicle:VEH0075,ASSOCIATED_WITH,1.0
claim:CLM00239,provider:PRV022,INVOLVES,1.0
claim:CLM00239,invoice:INV00018,HAS,1.0
claim:CLM00239,location:delhi,OCCURRED_AT,1.0
claimant:CLT0043,claim:CLM00240,FILED,1.0
claim:CLM00240,policy:POL0092,COVERED_BY,1.0
claim:CLM00240,vehicle:VEH0033,ASSOCIATED_WITH,1.0
claim:CLM00240,provider:PRV022,INVOLVES,1.0
claim:CLM00240,invoice:INV00168,HAS,1.0
claim:CLM00240,location:delhi,OCCURRED_AT,1.0
claimant:CLT0041,claim:CLM00241,FILED,1.0
claim:CLM00241,policy:POL0125,COVERED_BY,1.0
claim:CLM00241,vehicle:VEH0116,ASSOCIATED_WITH,1.0
claim:CLM00241,provider:PRV011,INVOLVES,1.0
claim:CLM00241,invoice:INV00158,HAS,1.0
claim:CLM00241,location:delhi,OCCURRED_AT,1.0
claimant:CLT0104,claim:CLM00242,FILED,1.0
claim:CLM00242,policy:POL0081,COVERED_BY,1.0
claim:CLM00242,vehicle:VEH0110,ASSOCIATED_WITH,1.0
claim:CLM00242,provider:PRV006,INVOLVES,1.0
claim:CLM00242,invoice:INV00002,HAS,1.0
claim:CLM00242,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0108,claim:CLM00243,FILED,1.0
claim:CLM00243,policy:POL0093,COVERED_BY,1.0
claim:CLM00243,vehicle:VEH0035,ASSOCIATED_WITH,1.0
claim:CLM00243,provider:PRV022,INVOLVES,1.0
claim:CLM00243,invoice:INV00188,HAS,1.0
claim:CLM00243,location:surat,OCCURRED_AT,1.0
claimant:CLT0100,claim:CLM00244,FILED,1.0
claim:CLM00244,policy:POL0079,COVERED_BY,1.0
claim:CLM00244,vehicle:VEH0125,ASSOCIATED_WITH,1.0
claim:CLM00244,provider:PRV018,INVOLVES,1.0
claim:CLM00244,invoice:INV00028,HAS,1.0
claim:CLM00244,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0115,claim:CLM00245,FILED,1.0
claim:CLM00245,policy:POL0138,COVERED_BY,1.0
claim:CLM00245,vehicle:VEH0051,ASSOCIATED_WITH,1.0
claim:CLM00245,provider:PRV009,INVOLVES,1.0
claim:CLM00245,invoice:INV00188,HAS,1.0
claim:CLM00245,location:pune,OCCURRED_AT,1.0
claimant:CLT0105,claim:CLM00246,FILED,1.0
claim:CLM00246,policy:POL0104,COVERED_BY,1.0
claim:CLM00246,vehicle:VEH0055,ASSOCIATED_WITH,1.0
claim:CLM00246,provider:PRV002,INVOLVES,1.0
claim:CLM00246,invoice:INV00142,HAS,1.0
claim:CLM00246,location:surat,OCCURRED_AT,1.0
claimant:CLT0084,claim:CLM00247,FILED,1.0
claim:CLM00247,policy:POL0039,COVERED_BY,1.0
claim:CLM00247,vehicle:VEH0094,ASSOCIATED_WITH,1.0
claim:CLM00247,provider:PRV013,INVOLVES,1.0
claim:CLM00247,invoice:INV00058,HAS,1.0
claim:CLM00247,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0060,claim:CLM00248,FILED,1.0
claim:CLM00248,policy:POL0129,COVERED_BY,1.0
claim:CLM00248,vehicle:VEH0024,ASSOCIATED_WITH,1.0
claim:CLM00248,provider:PRV013,INVOLVES,1.0
claim:CLM00248,invoice:INV00094,HAS,1.0
claim:CLM00248,location:delhi,OCCURRED_AT,1.0
claimant:CLT0097,claim:CLM00249,FILED,1.0
claim:CLM00249,policy:POL0132,COVERED_BY,1.0
claim:CLM00249,vehicle:VEH0036,ASSOCIATED_WITH,1.0
claim:CLM00249,provider:PRV015,INVOLVES,1.0
claim:CLM00249,invoice:INV00041,HAS,1.0
claim:CLM00249,location:pune,OCCURRED_AT,1.0
claimant:CLT0046,claim:CLM00250,FILED,1.0
claim:CLM00250,policy:POL0011,COVERED_BY,1.0
claim:CLM00250,vehicle:VEH0057,ASSOCIATED_WITH,1.0
claim:CLM00250,provider:PRV025,INVOLVES,1.0
claim:CLM00250,invoice:INV00125,HAS,1.0
claim:CLM00250,location:pune,OCCURRED_AT,1.0
claimant:CLT0086,claim:CLM00251,FILED,1.0
claim:CLM00251,policy:POL0053,COVERED_BY,1.0
claim:CLM00251,vehicle:VEH0093,ASSOCIATED_WITH,1.0
claim:CLM00251,provider:PRV013,INVOLVES,1.0
claim:CLM00251,invoice:INV00121,HAS,1.0
claim:CLM00251,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0014,claim:CLM00252,FILED,1.0
claim:CLM00252,policy:POL0134,COVERED_BY,1.0
claim:CLM00252,vehicle:VEH0071,ASSOCIATED_WITH,1.0
claim:CLM00252,provider:PRV024,INVOLVES,1.0
claim:CLM00252,invoice:INV00068,HAS,1.0
claim:CLM00252,location:pune,OCCURRED_AT,1.0
claimant:CLT0047,claim:CLM00253,FILED,1.0
claim:CLM00253,policy:POL0020,COVERED_BY,1.0
claim:CLM00253,vehicle:VEH0065,ASSOCIATED_WITH,1.0
claim:CLM00253,provider:PRV013,INVOLVES,1.0
claim:CLM00253,invoice:INV00058,HAS,1.0
claim:CLM00253,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0102,claim:CLM00254,FILED,1.0
claim:CLM00254,policy:POL0124,COVERED_BY,1.0
claim:CLM00254,vehicle:VEH0002,ASSOCIATED_WITH,1.0
claim:CLM00254,provider:PRV017,INVOLVES,1.0
claim:CLM00254,invoice:INV00036,HAS,1.0
claim:CLM00254,location:delhi,OCCURRED_AT,1.0
claimant:CLT0028,claim:CLM00255,FILED,1.0
claim:CLM00255,policy:POL0039,COVERED_BY,1.0
claim:CLM00255,vehicle:VEH0048,ASSOCIATED_WITH,1.0
claim:CLM00255,provider:PRV006,INVOLVES,1.0
claim:CLM00255,invoice:INV00093,HAS,1.0
claim:CLM00255,location:delhi,OCCURRED_AT,1.0
claimant:CLT0104,claim:CLM00256,FILED,1.0
claim:CLM00256,policy:POL0085,COVERED_BY,1.0
claim:CLM00256,vehicle:VEH0030,ASSOCIATED_WITH,1.0
claim:CLM00256,provider:PRV016,INVOLVES,1.0
claim:CLM00256,invoice:INV00173,HAS,1.0
claim:CLM00256,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0003,claim:CLM00257,FILED,1.0
claim:CLM00257,policy:POL0063,COVERED_BY,1.0
claim:CLM00257,vehicle:VEH0012,ASSOCIATED_WITH,1.0
claim:CLM00257,provider:PRV005,INVOLVES,1.0
claim:CLM00257,invoice:INV00147,HAS,1.0
claim:CLM00257,location:delhi,OCCURRED_AT,1.0
claimant:CLT0022,claim:CLM00258,FILED,1.0
claim:CLM00258,policy:POL0067,COVERED_BY,1.0
claim:CLM00258,vehicle:VEH0047,ASSOCIATED_WITH,1.0
claim:CLM00258,provider:PRV017,INVOLVES,1.0
claim:CLM00258,invoice:INV00104,HAS,1.0
claim:CLM00258,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0028,claim:CLM00259,FILED,1.0
claim:CLM00259,policy:POL0115,COVERED_BY,1.0
claim:CLM00259,vehicle:VEH0121,ASSOCIATED_WITH,1.0
claim:CLM00259,provider:PRV016,INVOLVES,1.0
claim:CLM00259,invoice:INV00044,HAS,1.0
claim:CLM00259,location:delhi,OCCURRED_AT,1.0
claimant:CLT0080,claim:CLM00260,FILED,1.0
claim:CLM00260,policy:POL0131,COVERED_BY,1.0
claim:CLM00260,vehicle:VEH0068,ASSOCIATED_WITH,1.0
claim:CLM00260,provider:PRV006,INVOLVES,1.0
claim:CLM00260,invoice:INV00186,HAS,1.0
claim:CLM00260,location:delhi,OCCURRED_AT,1.0
claimant:CLT0030,claim:CLM00261,FILED,1.0
claim:CLM00261,policy:POL0097,COVERED_BY,1.0
claim:CLM00261,vehicle:VEH0099,ASSOCIATED_WITH,1.0
claim:CLM00261,provider:PRV005,INVOLVES,1.0
claim:CLM00261,invoice:INV00028,HAS,1.0
claim:CLM00261,location:pune,OCCURRED_AT,1.0
claimant:CLT0106,claim:CLM00262,FILED,1.0
claim:CLM00262,policy:POL0039,COVERED_BY,1.0
claim:CLM00262,vehicle:VEH0025,ASSOCIATED_WITH,1.0
claim:CLM00262,provider:PRV006,INVOLVES,1.0
claim:CLM00262,invoice:INV00122,HAS,1.0
claim:CLM00262,location:delhi,OCCURRED_AT,1.0
claimant:CLT0012,claim:CLM00263,FILED,1.0
claim:CLM00263,policy:POL0124,COVERED_BY,1.0
claim:CLM00263,vehicle:VEH0034,ASSOCIATED_WITH,1.0
claim:CLM00263,provider:PRV020,INVOLVES,1.0
claim:CLM00263,invoice:INV00139,HAS,1.0
claim:CLM00263,location:surat,OCCURRED_AT,1.0
claimant:CLT0048,claim:CLM00264,FILED,1.0
claim:CLM00264,policy:POL0012,COVERED_BY,1.0
claim:CLM00264,vehicle:VEH0110,ASSOCIATED_WITH,1.0
claim:CLM00264,provider:PRV008,INVOLVES,1.0
claim:CLM00264,invoice:INV00206,HAS,1.0
claim:CLM00264,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0055,claim:CLM00265,FILED,1.0
claim:CLM00265,policy:POL0035,COVERED_BY,1.0
claim:CLM00265,vehicle:VEH0066,ASSOCIATED_WITH,1.0
claim:CLM00265,provider:PRV016,INVOLVES,1.0
claim:CLM00265,invoice:INV00197,HAS,1.0
claim:CLM00265,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0033,claim:CLM00266,FILED,1.0
claim:CLM00266,policy:POL0049,COVERED_BY,1.0
claim:CLM00266,vehicle:VEH0002,ASSOCIATED_WITH,1.0
claim:CLM00266,provider:PRV023,INVOLVES,1.0
claim:CLM00266,invoice:INV00191,HAS,1.0
claim:CLM00266,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0049,claim:CLM00267,FILED,1.0
claim:CLM00267,policy:POL0053,COVERED_BY,1.0
claim:CLM00267,vehicle:VEH0081,ASSOCIATED_WITH,1.0
claim:CLM00267,provider:PRV014,INVOLVES,1.0
claim:CLM00267,invoice:INV00093,HAS,1.0
claim:CLM00267,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0034,claim:CLM00268,FILED,1.0
claim:CLM00268,policy:POL0138,COVERED_BY,1.0
claim:CLM00268,vehicle:VEH0109,ASSOCIATED_WITH,1.0
claim:CLM00268,provider:PRV019,INVOLVES,1.0
claim:CLM00268,invoice:INV00094,HAS,1.0
claim:CLM00268,location:pune,OCCURRED_AT,1.0
claimant:CLT0053,claim:CLM00269,FILED,1.0
claim:CLM00269,policy:POL0124,COVERED_BY,1.0
claim:CLM00269,vehicle:VEH0046,ASSOCIATED_WITH,1.0
claim:CLM00269,provider:PRV012,INVOLVES,1.0
claim:CLM00269,invoice:INV00144,HAS,1.0
claim:CLM00269,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0100,claim:CLM00270,FILED,1.0
claim:CLM00270,policy:POL0102,COVERED_BY,1.0
claim:CLM00270,vehicle:VEH0036,ASSOCIATED_WITH,1.0
claim:CLM00270,provider:PRV022,INVOLVES,1.0
claim:CLM00270,invoice:INV00031,HAS,1.0
claim:CLM00270,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0028,claim:CLM00271,FILED,1.0
claim:CLM00271,policy:POL0131,COVERED_BY,1.0
claim:CLM00271,vehicle:VEH0103,ASSOCIATED_WITH,1.0
claim:CLM00271,provider:PRV011,INVOLVES,1.0
claim:CLM00271,invoice:INV00206,HAS,1.0
claim:CLM00271,location:delhi,OCCURRED_AT,1.0
claimant:CLT0050,claim:CLM00272,FILED,1.0
claim:CLM00272,policy:POL0002,COVERED_BY,1.0
claim:CLM00272,vehicle:VEH0024,ASSOCIATED_WITH,1.0
claim:CLM00272,provider:PRV005,INVOLVES,1.0
claim:CLM00272,invoice:INV00121,HAS,1.0
claim:CLM00272,location:pune,OCCURRED_AT,1.0
claimant:CLT0029,claim:CLM00273,FILED,1.0
claim:CLM00273,policy:POL0095,COVERED_BY,1.0
claim:CLM00273,vehicle:VEH0021,ASSOCIATED_WITH,1.0
claim:CLM00273,provider:PRV020,INVOLVES,1.0
claim:CLM00273,invoice:INV00010,HAS,1.0
claim:CLM00273,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0092,claim:CLM00274,FILED,1.0
claim:CLM00274,policy:POL0015,COVERED_BY,1.0
claim:CLM00274,vehicle:VEH0045,ASSOCIATED_WITH,1.0
claim:CLM00274,provider:PRV021,INVOLVES,1.0
claim:CLM00274,invoice:INV00127,HAS,1.0
claim:CLM00274,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0025,claim:CLM00275,FILED,1.0
claim:CLM00275,policy:POL0009,COVERED_BY,1.0
claim:CLM00275,vehicle:VEH0060,ASSOCIATED_WITH,1.0
claim:CLM00275,provider:PRV020,INVOLVES,1.0
claim:CLM00275,invoice:INV00044,HAS,1.0
claim:CLM00275,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0012,claim:CLM00276,FILED,1.0
claim:CLM00276,policy:POL0071,COVERED_BY,1.0
claim:CLM00276,vehicle:VEH0103,ASSOCIATED_WITH,1.0
claim:CLM00276,provider:PRV012,INVOLVES,1.0
claim:CLM00276,invoice:INV00172,HAS,1.0
claim:CLM00276,location:surat,OCCURRED_AT,1.0
claimant:CLT0095,claim:CLM00277,FILED,1.0
claim:CLM00277,policy:POL0018,COVERED_BY,1.0
claim:CLM00277,vehicle:VEH0024,ASSOCIATED_WITH,1.0
claim:CLM00277,provider:PRV018,INVOLVES,1.0
claim:CLM00277,invoice:INV00073,HAS,1.0
claim:CLM00277,location:surat,OCCURRED_AT,1.0
claimant:CLT0045,claim:CLM00278,FILED,1.0
claim:CLM00278,policy:POL0071,COVERED_BY,1.0
claim:CLM00278,vehicle:VEH0058,ASSOCIATED_WITH,1.0
claim:CLM00278,provider:PRV020,INVOLVES,1.0
claim:CLM00278,invoice:INV00050,HAS,1.0
claim:CLM00278,location:ahmedabad,OCCURRED_AT,1.0
claimant:CLT0023,claim:CLM00279,FILED,1.0
claim:CLM00279,policy:POL0105,COVERED_BY,1.0
claim:CLM00279,vehicle:VEH0130,ASSOCIATED_WITH,1.0
claim:CLM00279,provider:PRV004,INVOLVES,1.0
claim:CLM00279,invoice:INV00144,HAS,1.0
claim:CLM00279,location:pune,OCCURRED_AT,1.0
claimant:CLT0113,claim:CLM00280,FILED,1.0
claim:CLM00280,policy:POL0138,COVERED_BY,1.0
claim:CLM00280,vehicle:VEH0065,ASSOCIATED_WITH,1.0
claim:CLM00280,provider:PRV023,INVOLVES,1.0
claim:CLM00280,invoice:INV00114,HAS,1.0
claim:CLM00280,location:surat,OCCURRED_AT,1.0
claimant:CLT0100,claim:CLM00281,FILED,1.0
claim:CLM00281,policy:POL0118,COVERED_BY,1.0
claim:CLM00281,vehicle:VEH0118,ASSOCIATED_WITH,1.0
claim:CLM00281,provider:PRV019,INVOLVES,1.0
claim:CLM00281,invoice:INV00008,HAS,1.0
claim:CLM00281,location:mumbai,OCCURRED_AT,1.0
claimant:CLT0087,claim:CLM00282,FILED,1.0
claim:CLM00282,policy:POL0059,COVERED_BY,1.0
