node_id,node_type,source_id,attributes
policy:POL0112,Policy,POL0112,"{""date_order_invalid"": false, ""end_date"": ""2026-10-05"", ""policy_type"": ""Third Party"", ""premium"": 69165, ""start_date"": ""2026-03-22""}"
policy:POL0113,Policy,POL0113,"{""date_order_invalid"": false, ""end_date"": ""2026-09-23"", ""policy_type"": ""Third Party"", ""premium"": 80338, ""start_date"": ""2025-04-07""}"
policy:POL0114,Policy,POL0114,"{""date_order_invalid"": false, ""end_date"": ""2027-01-25"", ""policy_type"": ""Comprehensive"", ""premium"": 41680, ""start_date"": ""2025-08-15""}"
policy:POL0115,Policy,POL0115,"{""date_order_invalid"": false, ""end_date"": ""2026-03-09"", ""policy_type"": ""Third Party"", ""premium"": 72424, ""start_date"": ""2025-10-09""}"
policy:POL0116,Policy,POL0116,"{""date_order_invalid"": false, ""end_date"": ""2026-09-06"", ""policy_type"": ""Comprehensive"", ""premium"": 18783, ""start_date"": ""2025-12-24""}"
policy:POL0117,Policy,POL0117,"{""date_order_invalid"": false, ""end_date"": ""2027-02-14"", ""policy_type"": ""Comprehensive"", ""premium"": 35758, ""start_date"": ""2025-11-08""}"
policy:POL0118,Policy,POL0118,"{""date_order_invalid"": false, ""end_date"": ""2026-01-08"", ""policy_type"": ""Zero Dep"", ""premium"": 68476, ""start_date"": ""2025-10-10""}"
policy:POL0119,Policy,POL0119,"{""date_order_invalid"": false, ""end_date"": ""2027-03-07"", ""policy_type"": ""Comprehensive"", ""premium"": 75482, ""start_date"": ""2025-04-26""}"
policy:POL0120,Policy,POL0120,"{""date_order_invalid"": false, ""end_date"": ""2027-03-03"", ""policy_type"": ""Comprehensive"", ""premium"": 80323, ""start_date"": ""2025-11-28""}"
policy:POL0121,Policy,POL0121,"{""date_order_invalid"": false, ""end_date"": ""2026-05-30"", ""policy_type"": ""Zero Dep"", ""premium"": 50838, ""start_date"": ""2026-01-02""}"
policy:POL0122,Policy,POL0122,"{""date_order_invalid"": false, ""end_date"": ""2026-09-05"", ""policy_type"": ""Third Party"", ""premium"": 46946, ""start_date"": ""2026-03-04""}"
policy:POL0123,Policy,POL0123,"{""date_order_invalid"": false, ""end_date"": ""2026-03-16"", ""policy_type"": ""Third Party"", ""premium"": 39983, ""start_date"": ""2025-10-10""}"
policy:POL0124,Policy,POL0124,"{""date_order_invalid"": false, ""end_date"": ""2026-09-18"", ""policy_type"": ""Zero Dep"", ""premium"": 32892, ""start_date"": ""2025-11-03""}"
policy:POL0125,Policy,POL0125,"{""date_order_invalid"": false, ""end_date"": ""2026-05-22"", ""policy_type"": ""Third Party"", ""premium"": 59548, ""start_date"": ""2025-02-05""}"
policy:POL0126,Policy,POL0126,"{""date_order_invalid"": false, ""end_date"": ""2026-09-17"", ""policy_type"": ""Third Party"", ""premium"": 15336, ""start_date"": ""2026-02-08""}"
policy:POL0127,Policy,POL0127,"{""date_order_invalid"": false, ""end_date"": ""2026-06-02"", ""policy_type"": ""Zero Dep"", ""premium"": 79178, ""start_date"": ""2026-01-07""}"
policy:POL0128,Policy,POL0128,"{""date_order_invalid"": false, ""end_date"": ""2026-08-17"", ""policy_type"": ""Zero Dep"", ""premium"": 78483, ""start_date"": ""2025-03-18""}"
policy:POL0129,Policy,POL0129,"{""date_order_invalid"": false, ""end_date"": ""2026-10-10"", ""policy_type"": ""Zero Dep"", ""premium"": 64441, ""start_date"": ""2025-06-20""}"
policy:POL0130,Policy,POL0130,"{""date_order_invalid"": false, ""end_date"": ""2026-06-14"", ""policy_type"": ""Comprehensive"", ""premium"": 46300, ""start_date"": ""2026-04-23""}"
policy:POL0131,Policy,POL0131,"{""date_order_invalid"": false, ""end_date"": ""2026-04-30"", ""policy_type"": ""Third Party"", ""premium"": 20720, ""start_date"": ""2025-07-16""}"
policy:POL0132,Policy,POL0132,"{""date_order_invalid"": false, ""end_date"": ""2026-08-31"", ""policy_type"": ""Zero Dep"", ""premium"": 64968, ""start_date"": ""2026-01-17""}"
policy:POL0133,Policy,POL0133,"{""date_order_invalid"": false, ""end_date"": ""2027-02-10"", ""policy_type"": ""Zero Dep"", ""premium"": 34936, ""start_date"": ""2025-12-06""}"
policy:POL0134,Policy,POL0134,"{""date_order_invalid"": true, ""end_date"": ""2026-01-19"", ""policy_type"": ""Comprehensive"", ""premium"": 80836, ""start_date"": ""2026-05-09""}"
policy:POL0135,Policy,POL0135,"{""date_order_invalid"": false, ""end_date"": ""2027-03-22"", ""policy_type"": ""Comprehensive"", ""premium"": 72711, ""start_date"": ""2025-06-19""}"
policy:POL0136,Policy,POL0136,"{""date_order_invalid"": false, ""end_date"": ""2027-04-12"", ""policy_type"": ""Third Party"", ""premium"": 17011, ""start_date"": ""2025-09-27""}"
policy:POL0137,Policy,POL0137,"{""date_order_invalid"": false, ""end_date"": ""2026-07-29"", ""policy_type"": ""Zero Dep"", ""premium"": 35232, ""start_date"": ""2025-03-15""}"
policy:POL0138,Policy,POL0138,"{""date_order_invalid"": false, ""end_date"": ""2027-02-05"", ""policy_type"": ""Third Party"", ""premium"": 59375, ""start_date"": ""2025-08-29""}"
policy:POL0139,Policy,POL0139,"{""date_order_invalid"": false, ""end_date"": ""2026-07-23"", ""policy_type"": ""Zero Dep"", ""premium"": 25527, ""start_date"": ""2025-12-21""}"
policy:POL0140,Policy,POL0140,"{""date_order_invalid"": false, ""end_date"": ""2027-03-13"", ""policy_type"": ""Zero Dep"", ""premium"": 84942, ""start_date"": ""2025-06-18""}"
vehicle:VEH0001,Vehicle,VEH0001,"{""make"": ""Tata"", ""model_year"": 2019.0, ""registration_no"": ""MH351588"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0002,Vehicle,VEH0002,"{""make"": ""Tata"", ""model_year"": 2024.0, ""registration_no"": ""MH482480"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0003,Vehicle,VEH0003,"{""make"": ""Maruti"", ""model_year"": 2018.0, ""registration_no"": ""MH115906"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0004,Vehicle,VEH0004,"{""make"": ""Tata"", ""model_year"": 2023.0, ""registration_no"": ""MH196873"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0005,Vehicle,VEH0005,"{""make"": ""Hyundai"", ""model_year"": 2020.0, ""registration_no"": ""MH347751"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0006,Vehicle,VEH0006,"{""make"": ""Hyundai"", ""model_year"": 2021.0, ""registration_no"": ""MH407267"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0007,Vehicle,VEH0007,"{""make"": ""Mahindra"", ""model_year"": 2022.0, ""registration_no"": ""MH158555"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0008,Vehicle,VEH0008,"{""make"": ""Tata"", ""model_year"": 2022.0, ""registration_no"": ""MH528622"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0009,Vehicle,VEH0009,"{""make"": ""Mahindra"", ""model_year"": 2023.0, ""registration_no"": ""MH058237"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0010,Vehicle,VEH0010,"{""make"": ""Tata"", ""model_year"": 2025.0, ""registration_no"": ""MH455097"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0011,Vehicle,VEH0011,"{""make"": ""Tata"", ""model_year"": 2019.0, ""registration_no"": ""MH258916"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0012,Vehicle,VEH0012,"{""make"": ""Honda"", ""model_year"": 2022.0, ""registration_no"": ""MH375847"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0013,Vehicle,VEH0013,"{""make"": ""Honda"", ""model_year"": 2025.0, ""registration_no"": ""MH011803"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0014,Vehicle,VEH0014,"{""make"": ""Tata"", ""model_year"": 2021.0, ""registration_no"": ""MH396772"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0015,Vehicle,VEH0015,"{""make"": ""Hyundai"", ""model_year"": 2019.0, ""registration_no"": ""MH443240"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0016,Vehicle,VEH0016,"{""make"": ""Maruti"", ""model_year"": 2018.0, ""registration_no"": ""MH518222"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0017,Vehicle,VEH0017,"{""make"": ""Tata"", ""model_year"": 2023.0, ""registration_no"": ""MH065835"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0018,Vehicle,VEH0018,"{""make"": ""Honda"", ""model_year"": 2023.0, ""registration_no"": ""MH133165"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0019,Vehicle,VEH0019,"{""make"": ""Mahindra"", ""model_year"": 2022.0, ""registration_no"": ""MH543695"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0020,Vehicle,VEH0020,"{""make"": ""Honda"", ""model_year"": 2019.0, ""registration_no"": ""MH486549"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0021,Vehicle,VEH0021,"{""make"": ""Maruti"", ""model_year"": 2024.0, ""registration_no"": ""MH494696"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0022,Vehicle,VEH0022,"{""make"": ""Mahindra"", ""model_year"": 2018.0, ""registration_no"": ""MH067464"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0023,Vehicle,VEH0023,"{""make"": ""Mahindra"", ""model_year"": 2022.0, ""registration_no"": ""MH307038"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0024,Vehicle,VEH0024,"{""make"": ""Honda"", ""model_year"": 2025.0, ""registration_no"": ""MH074830"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0025,Vehicle,VEH0025,"{""make"": ""Mahindra"", ""model_year"": 2019.0, ""registration_no"": ""MH404626"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0026,Vehicle,VEH0026,"{""make"": ""Honda"", ""model_year"": 2019.0, ""registration_no"": ""MH427689"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0027,Vehicle,VEH0027,"{""make"": ""Maruti"", ""model_year"": 2019.0, ""registration_no"": ""MH209071"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0028,Vehicle,VEH0028,"{""make"": ""Hyundai"", ""model_year"": 2023.0, ""registration_no"": ""MH258432"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0029,Vehicle,VEH0029,"{""make"": ""Mahindra"", ""model_year"": 2024.0, ""registration_no"": ""MH383531"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0030,Vehicle,VEH0030,"{""make"": ""Maruti"", ""model_year"": 2022.0, ""registration_no"": ""MH407686"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0031,Vehicle,VEH0031,"{""make"": ""Tata"", ""model_year"": 2021.0, ""registration_no"": ""MH298285"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0032,Vehicle,VEH0032,"{""make"": ""Tata"", ""model_year"": 2023.0, ""registration_no"": ""MH447018"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0033,Vehicle,VEH0033,"{""make"": ""Honda"", ""model_year"": 2025.0, ""registration_no"": ""MH133001"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0034,Vehicle,VEH0034,"{""make"": ""Hyundai"", ""model_year"": 2021.0, ""registration_no"": ""MH046464"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0035,Vehicle,VEH0035,"{""make"": ""Mahindra"", ""model_year"": 2021.0, ""registration_no"": ""MH054394"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0036,Vehicle,VEH0036,"{""make"": ""Hyundai"", ""model_year"": 2018.0, ""registration_no"": ""MH503417"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0037,Vehicle,VEH0037,"{""make"": ""Hyundai"", ""model_year"": 2020.0, ""registration_no"": ""MH355106"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0038,Vehicle,VEH0038,"{""make"": ""Maruti"", ""model_year"": 2021.0, ""registration_no"": ""MH016869"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0039,Vehicle,VEH0039,"{""make"": ""Tata"", ""model_year"": 2018.0, ""registration_no"": ""MH125347"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0040,Vehicle,VEH0040,"{""make"": ""Honda"", ""model_year"": 2025.0, ""registration_no"": ""MH482041"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0041,Vehicle,VEH0041,"{""make"": ""Tata"", ""model_year"": 2021.0, ""registration_no"": ""MH299254"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0042,Vehicle,VEH0042,"{""make"": ""Maruti"", ""model_year"": 2018.0, ""registration_no"": ""MH301510"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0043,Vehicle,VEH0043,"{""make"": ""Honda"", ""model_year"": 2025.0, ""registration_no"": ""MH442768"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0044,Vehicle,VEH0044,"{""make"": ""Honda"", ""model_year"": 2020.0, ""registration_no"": ""MH066277"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0045,Vehicle,VEH0045,"{""make"": ""Hyundai"", ""model_year"": 2023.0, ""registration_no"": ""MH409984"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0046,Vehicle,VEH0046,"{""make"": ""Mahindra"", ""model_year"": 2024.0, ""registration_no"": ""MH309282"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0047,Vehicle,VEH0047,"{""make"": ""Maruti"", ""model_year"": 2021.0, ""registration_no"": ""MH288398"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0048,Vehicle,VEH0048,"{""make"": ""Tata"", ""model_year"": 2019.0, ""registration_no"": ""MH267815"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0049,Vehicle,VEH0049,"{""make"": ""Honda"", ""model_year"": 2023.0, ""registration_no"": ""MH435176"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0050,Vehicle,VEH0050,"{""make"": ""Honda"", ""model_year"": 2019.0, ""registration_no"": ""MH062398"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0051,Vehicle,VEH0051,"{""make"": ""Maruti"", ""model_year"": 2018.0, ""registration_no"": ""MH523131"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0052,Vehicle,VEH0052,"{""make"": ""Mahindra"", ""model_year"": 2024.0, ""registration_no"": ""MH433002"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0053,Vehicle,VEH0053,"{""make"": ""Honda"", ""model_year"": 2023.0, ""registration_no"": ""MH196119"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0054,Vehicle,VEH0054,"{""make"": ""Mahindra"", ""model_year"": 2021.0, ""registration_no"": ""MH108900"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0055,Vehicle,VEH0055,"{""make"": ""Maruti"", ""model_year"": 2019.0, ""registration_no"": ""MH557022"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0056,Vehicle,VEH0056,"{""make"": ""Tata"", ""model_year"": 2018.0, ""registration_no"": ""MH528030"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0057,Vehicle,VEH0057,"{""make"": ""Tata"", ""model_year"": 2022.0, ""registration_no"": ""MH125477"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0058,Vehicle,VEH0058,"{""make"": ""Tata"", ""model_year"": 2020.0, ""registration_no"": ""MH013972"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0059,Vehicle,VEH0059,"{""make"": ""Honda"", ""model_year"": 2019.0, ""registration_no"": ""MH101502"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0060,Vehicle,VEH0060,"{""make"": ""Mahindra"", ""model_year"": 2025.0, ""registration_no"": ""MH257878"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0061,Vehicle,VEH0061,"{""make"": ""Hyundai"", ""model_year"": 2019.0, ""registration_no"": ""MH206314"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0062,Vehicle,VEH0062,"{""make"": ""Maruti"", ""model_year"": 2019.0, ""registration_no"": ""MH111815"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0063,Vehicle,VEH0063,"{""make"": ""Honda"", ""model_year"": 2024.0, ""registration_no"": ""MH328242"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0064,Vehicle,VEH0064,"{""make"": ""Hyundai"", ""model_year"": 2019.0, ""registration_no"": ""MH238043"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0065,Vehicle,VEH0065,"{""make"": ""Mahindra"", ""model_year"": 2018.0, ""registration_no"": ""MH346053"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0066,Vehicle,VEH0066,"{""make"": ""Honda"", ""model_year"": 2022.0, ""registration_no"": ""MH014349"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0067,Vehicle,VEH0067,"{""make"": ""Hyundai"", ""model_year"": 2019.0, ""registration_no"": ""MH196375"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0068,Vehicle,VEH0068,"{""make"": ""Honda"", ""model_year"": 2024.0, ""registration_no"": ""MH123116"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0069,Vehicle,VEH0069,"{""make"": ""Hyundai"", ""model_year"": 2018.0, ""registration_no"": ""MH057505"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0070,Vehicle,VEH0070,"{""make"": ""Maruti"", ""model_year"": 2024.0, ""registration_no"": ""MH056129"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0071,Vehicle,VEH0071,"{""make"": ""Honda"", ""model_year"": 2024.0, ""registration_no"": ""MH192887"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0072,Vehicle,VEH0072,"{""make"": ""Tata"", ""model_year"": 2023.0, ""registration_no"": ""MH528538"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0073,Vehicle,VEH0073,"{""make"": ""Honda"", ""model_year"": 2024.0, ""registration_no"": ""MH168138"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0074,Vehicle,VEH0074,"{""make"": ""Maruti"", ""model_year"": 2021.0, ""registration_no"": ""MH206562"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0075,Vehicle,VEH0075,"{""make"": ""Hyundai"", ""model_year"": 2021.0, ""registration_no"": ""MH332868"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0076,Vehicle,VEH0076,"{""make"": ""Tata"", ""model_year"": 2021.0, ""registration_no"": ""MH473419"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0077,Vehicle,VEH0077,"{""make"": ""Hyundai"", ""model_year"": 2020.0, ""registration_no"": ""MH133842"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0078,Vehicle,VEH0078,"{""make"": ""Maruti"", ""model_year"": 2025.0, ""registration_no"": ""MH509095"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0079,Vehicle,VEH0079,"{""make"": ""Mahindra"", ""model_year"": 2023.0, ""registration_no"": ""MH446295"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0080,Vehicle,VEH0080,"{""make"": ""Honda"", ""model_year"": 2022.0, ""registration_no"": ""MH318245"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0081,Vehicle,VEH0081,"{""make"": ""Tata"", ""model_year"": 2019.0, ""registration_no"": ""MH239312"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0082,Vehicle,VEH0082,"{""make"": ""Honda"", ""model_year"": 2023.0, ""registration_no"": ""MH031932"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0083,Vehicle,VEH0083,"{""make"": ""Tata"", ""model_year"": 2024.0, ""registration_no"": ""MH422479"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0084,Vehicle,VEH0084,"{""make"": ""Mahindra"", ""model_year"": 2023.0, ""registration_no"": ""MH294084"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0085,Vehicle,VEH0085,"{""make"": ""Honda"", ""model_year"": 2019.0, ""registration_no"": ""MH048381"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0086,Vehicle,VEH0086,"{""make"": ""Tata"", ""model_year"": 2018.0, ""registration_no"": ""MH333827"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0087,Vehicle,VEH0087,"{""make"": ""Honda"", ""model_year"": 2020.0, ""registration_no"": ""MH349564"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0088,Vehicle,VEH0088,"{""make"": ""Tata"", ""model_year"": 2023.0, ""registration_no"": ""MH257697"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0089,Vehicle,VEH0089,"{""make"": ""Mahindra"", ""model_year"": 2019.0, ""registration_no"": ""MH516482"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0090,Vehicle,VEH0090,"{""make"": ""Maruti"", ""model_year"": 2020.0, ""registration_no"": ""MH195128"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0091,Vehicle,VEH0091,"{""make"": ""Maruti"", ""model_year"": 2024.0, ""registration_no"": ""MH236082"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0092,Vehicle,VEH0092,"{""make"": ""Mahindra"", ""model_year"": 2023.0, ""registration_no"": ""MH207171"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0093,Vehicle,VEH0093,"{""make"": ""Hyundai"", ""model_year"": 2023.0, ""registration_no"": ""MH427937"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0094,Vehicle,VEH0094,"{""make"": ""Tata"", ""model_year"": 2023.0, ""registration_no"": ""MH124509"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0095,Vehicle,VEH0095,"{""make"": ""Honda"", ""model_year"": 2020.0, ""registration_no"": ""MH153253"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0096,Vehicle,VEH0096,"{""make"": ""Tata"", ""model_year"": 2018.0, ""registration_no"": ""MH339843"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0097,Vehicle,VEH0097,"{""make"": ""Tata"", ""model_year"": 2020.0, ""registration_no"": ""MH397172"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0098,Vehicle,VEH0098,"{""make"": ""Hyundai"", ""model_year"": 2018.0, ""registration_no"": ""MH478170"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0099,Vehicle,VEH0099,"{""make"": ""Tata"", ""model_year"": 2025.0, ""registration_no"": ""MH295668"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0100,Vehicle,VEH0100,"{""make"": ""Mahindra"", ""model_year"": 2021.0, ""registration_no"": ""MH208684"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0101,Vehicle,VEH0101,"{""make"": ""Mahindra"", ""model_year"": 2024.0, ""registration_no"": ""MH305616"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0102,Vehicle,VEH0102,"{""make"": ""Mahindra"", ""model_year"": 2020.0, ""registration_no"": ""MH114271"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0103,Vehicle,VEH0103,"{""make"": ""Tata"", ""model_year"": 2023.0, ""registration_no"": ""MH428873"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0104,Vehicle,VEH0104,"{""make"": ""Maruti"", ""model_year"": 2020.0, ""registration_no"": ""MH192374"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0105,Vehicle,VEH0105,"{""make"": ""Honda"", ""model_year"": 2019.0, ""registration_no"": ""MH548167"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0106,Vehicle,VEH0106,"{""make"": ""Hyundai"", ""model_year"": 2024.0, ""registration_no"": ""MH231436"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0107,Vehicle,VEH0107,"{""make"": ""Honda"", ""model_year"": 2019.0, ""registration_no"": ""MH167326"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0108,Vehicle,VEH0108,"{""make"": ""Hyundai"", ""model_year"": 2023.0, ""registration_no"": ""MH212623"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0109,Vehicle,VEH0109,"{""make"": ""Hyundai"", ""model_year"": 2025.0, ""registration_no"": ""MH035700"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0110,Vehicle,VEH0110,"{""make"": ""Hyundai"", ""model_year"": 2019.0, ""registration_no"": ""MH291086"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0111,Vehicle,VEH0111,"{""make"": ""Tata"", ""model_year"": 2024.0, ""registration_no"": ""MH543449"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0112,Vehicle,VEH0112,"{""make"": ""Tata"", ""model_year"": 2018.0, ""registration_no"": ""MH202996"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0113,Vehicle,VEH0113,"{""make"": ""Honda"", ""model_year"": 2025.0, ""registration_no"": ""MH052816"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0114,Vehicle,VEH0114,"{""make"": ""Mahindra"", ""model_year"": 2021.0, ""registration_no"": ""MH419443"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0115,Vehicle,VEH0115,"{""make"": ""Hyundai"", ""model_year"": 2023.0, ""registration_no"": ""MH281025"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0116,Vehicle,VEH0116,"{""make"": ""Mahindra"", ""model_year"": 2023.0, ""registration_no"": ""MH122402"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0117,Vehicle,VEH0117,"{""make"": ""Mahindra"", ""model_year"": 2018.0, ""registration_no"": ""MH258702"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0118,Vehicle,VEH0118,"{""make"": ""Honda"", ""model_year"": 2023.0, ""registration_no"": ""MH171266"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0119,Vehicle,VEH0119,"{""make"": ""Maruti"", ""model_year"": 2023.0, ""registration_no"": ""MH162698"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0120,Vehicle,VEH0120,"{""make"": ""Maruti"", ""model_year"": 2020.0, ""registration_no"": ""MH356546"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0121,Vehicle,VEH0121,"{""make"": ""Honda"", ""model_year"": 2020.0, ""registration_no"": ""MH413986"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0122,Vehicle,VEH0122,"{""make"": ""Honda"", ""model_year"": 2018.0, ""registration_no"": ""MH194302"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0123,Vehicle,VEH0123,"{""make"": ""Hyundai"", ""model_year"": 2024.0, ""registration_no"": ""MH216080"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0124,Vehicle,VEH0124,"{""make"": ""Mahindra"", ""model_year"": 2021.0, ""registration_no"": ""MH171599"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0125,Vehicle,VEH0125,"{""make"": ""Tata"", ""model_year"": 2022.0, ""registration_no"": ""MH426438"", ""vehicle_type"": ""Hatchback""}"
vehicle:VEH0126,Vehicle,VEH0126,"{""make"": ""Tata"", ""model_year"": 2024.0, ""registration_no"": ""MH268204"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0127,Vehicle,VEH0127,"{""make"": ""Hyundai"", ""model_year"": 2023.0, ""registration_no"": ""MH459151"", ""vehicle_type"": ""MUV""}"
vehicle:VEH0128,Vehicle,VEH0128,"{""make"": ""Mahindra"", ""model_year"": 2024.0, ""registration_no"": ""MH522353"", ""vehicle_type"": ""SUV""}"
vehicle:VEH0129,Vehicle,VEH0129,"{""make"": ""Honda"", ""model_year"": 2023.0, ""registration_no"": ""MH355813"", ""vehicle_type"": ""Sedan""}"
vehicle:VEH0130,Vehicle,VEH0130,"{""make"": ""Maruti"", ""model_year"": 2022.0, ""registration_no"": ""MH435843"", ""vehicle_type"": ""SUV""}"
provider:PRV001,Provider,PRV001,"{""city"": ""Surat"", ""provider_name"": ""Provider 001"", ""provider_type"": ""Surveyor"", ""rating"": 3.3}"
